Gene stable ID version	Transcript stable ID version
ENSG00000148843.15	ENST00000369797.8
ENSG00000101464.11	ENST00000217446.8
ENSG00000258539.1	ENST00000494792.1
ENSG00000124333.16	ENST00000286448.12
ENSG00000063978.16	ENST00000314289.13
ENSG00000204193.11	ENST00000423740.7
ENSG00000163812.15	ENST00000424952.7
ENSG00000095627.9	ENST00000251864.6
ENSG00000179058.7	ENST00000372478.4
ENSG00000101335.10	ENST00000279022.7
ENSG00000168081.9	ENST00000301908.8
ENSG00000249967.1	ENST00000370649.3
ENSG00000124334.17	ENST00000244174.10
ENSG00000118707.11	ENST00000373872.9
ENSG00000131697.18	ENST00000378156.9
ENSG00000175216.15	ENST00000529230.6
ENSG00000198752.11	ENST00000361246.7
ENSG00000138613.14	ENST00000261879.10
ENSG00000183638.6	ENST00000382483.4
ENSG00000135413.9	ENST00000257867.5
ENSG00000203837.5	ENST00000369230.4
ENSG00000136925.15	ENST00000341170.5
ENSG00000248592.7	ENST00000504329.1
ENSG00000259399.1	ENST00000558530.1
ENSG00000107807.13	ENST00000370196.11
ENSG00000181215.15	ENST00000531445.3
ENSG00000165383.11	ENST00000374160.7
ENSG00000240694.9	ENST00000522362.7
ENSG00000101084.18	ENST00000344795.8
ENSG00000102076.10	ENST00000369951.9
ENSG00000140107.12	ENST00000361529.5
ENSG00000215612.8	ENST00000400677.5
ENSG00000170484.10	ENST00000305620.3
ENSG00000073146.16	ENST00000262794.10
ENSG00000185652.12	ENST00000423158.4
ENSG00000182179.13	ENST00000333486.4
ENSG00000078725.13	ENST00000265922.8
ENSG00000268221.6	ENST00000595290.6
ENSG00000101082.14	ENST00000262866.9
ENSG00000269433.3	ENST00000599405.3
ENSG00000100628.12	ENST00000555019.6
ENSG00000168826.16	ENST00000337872.9
ENSG00000278057.4	ENST00000610938.1
ENSG00000125901.6	ENST00000380325.4
ENSG00000073150.14	ENST00000395842.3
ENSG00000101405.3	ENST00000217386.2
ENSG00000148123.15	ENST00000374874.8
ENSG00000140798.16	ENST00000311303.7
ENSG00000101200.5	ENST00000380293.3
ENSG00000112759.19	ENST00000371755.9
ENSG00000133704.10	ENST00000256079.9
ENSG00000171877.21	ENST00000417257.6
ENSG00000148600.15	ENST00000623527.4
ENSG00000088280.19	ENST00000336689.8
ENSG00000129691.16	ENST00000343823.11
ENSG00000185019.17	ENST00000217173.7
ENSG00000110719.10	ENST00000265686.8
ENSG00000215251.4	ENST00000380266.4
ENSG00000154079.6	ENST00000370474.4
ENSG00000119698.12	ENST00000304338.8
ENSG00000007350.17	ENST00000369915.8
ENSG00000056097.16	ENST00000265069.13
ENSG00000170638.10	ENST00000380909.9
ENSG00000167588.13	ENST00000301149.8
ENSG00000152990.14	ENST00000334304.10
ENSG00000259164.1	ENST00000557752.1
ENSG00000198171.13	ENST00000354488.8
ENSG00000149507.7	ENST00000278855.7
ENSG00000242689.3	ENST00000361987.6
ENSG00000226174.7	ENST00000451127.3
ENSG00000136937.13	ENST00000375147.8
ENSG00000188807.13	ENST00000340381.11
ENSG00000164078.13	ENST00000296474.8
ENSG00000127152.18	ENST00000357195.8
ENSG00000013563.14	ENST00000369807.6
ENSG00000073169.14	ENST00000380903.7
ENSG00000167566.17	ENST00000335999.7
ENSG00000254087.8	ENST00000519728.6
ENSG00000122507.21	ENST00000242067.11
ENSG00000143727.16	ENST00000272065.10
ENSG00000069329.18	ENST00000299138.12
ENSG00000196711.9	ENST00000358543.9
ENSG00000174840.9	ENST00000311180.9
ENSG00000205413.8	ENST00000379958.3
ENSG00000107581.13	ENST00000369144.8
ENSG00000125877.13	ENST00000380113.8
ENSG00000185875.13	ENST00000376356.5
ENSG00000104237.11	ENST00000220676.2
ENSG00000101898.6	ENST00000394552.3
ENSG00000005981.13	ENST00000325885.6
ENSG00000125968.9	ENST00000376112.4
ENSG00000278540.5	ENST00000616317.5
ENSG00000128159.12	ENST00000248846.10
ENSG00000261509.6	ENST00000569741.1
ENSG00000131055.5	ENST00000376075.4
ENSG00000072422.17	ENST00000337910.10
ENSG00000139180.11	ENST00000266544.10
ENSG00000154814.14	ENST00000285083.10
ENSG00000066739.12	ENST00000359933.6
ENSG00000177058.12	ENST00000396865.7
ENSG00000106351.13	ENST00000300176.9
ENSG00000108187.16	ENST00000358769.7
ENSG00000047365.12	ENST00000303965.9
ENSG00000174442.12	ENST00000307897.10
ENSG00000237515.9	ENST00000558583.3
ENSG00000127993.16	ENST00000265732.10
ENSG00000155269.12	ENST00000382487.5
ENSG00000127989.14	ENST00000351870.8
ENSG00000040731.10	ENST00000264463.8
ENSG00000284439.1	ENST00000638668.1
ENSG00000198793.13	ENST00000361445.9
ENSG00000108733.11	ENST00000225873.9
ENSG00000174123.11	ENST00000308973.9
ENSG00000106236.4	ENST00000265634.4
ENSG00000171532.5	ENST00000302584.5
ENSG00000100784.12	ENST00000614987.5
ENSG00000242950.7	ENST00000603053.2
ENSG00000088325.16	ENST00000300403.11
ENSG00000154274.15	ENST00000381980.9
ENSG00000151575.14	ENST00000352903.6
ENSG00000112936.19	ENST00000313164.10
ENSG00000164645.3	ENST00000297203.3
ENSG00000173599.15	ENST00000393960.7
ENSG00000147481.17	ENST00000642720.2
ENSG00000164294.14	ENST00000503787.6
ENSG00000106261.17	ENST00000324306.11
ENSG00000101306.11	ENST00000375985.5
ENSG00000179772.8	ENST00000375978.5
ENSG00000165949.12	ENST00000616764.4
ENSG00000197816.16	ENST00000529487.3
ENSG00000156381.9	ENST00000286918.9
ENSG00000016082.15	ENST00000230658.12
ENSG00000171552.14	ENST00000307677.5
ENSG00000182199.11	ENST00000328923.8
ENSG00000065618.21	ENST00000648076.2
ENSG00000154122.14	ENST00000284268.8
ENSG00000006042.12	ENST00000579849.6
ENSG00000134569.10	ENST00000378623.6
ENSG00000130475.14	ENST00000252771.11
ENSG00000120563.10	ENST00000649382.2
ENSG00000103512.15	ENST00000287667.12
ENSG00000110484.7	ENST00000227918.3
ENSG00000006128.12	ENST00000319273.10
ENSG00000197134.13	ENST00000594947.6
ENSG00000278619.5	ENST00000614766.5
ENSG00000196350.9	ENST00000601693.2
ENSG00000102125.16	ENST00000601016.6
ENSG00000115705.22	ENST00000329066.9
ENSG00000229676.3	ENST00000456783.3
ENSG00000120029.13	ENST00000370033.9
ENSG00000090989.18	ENST00000381295.7
ENSG00000205838.14	ENST00000505624.5
ENSG00000205457.11	ENST00000360260.6
ENSG00000135046.14	ENST00000257497.11
ENSG00000204172.12	ENST00000452145.6
ENSG00000132432.14	ENST00000352861.9
ENSG00000167487.12	ENST00000300976.9
ENSG00000169519.21	ENST00000407364.8
ENSG00000185775.10	ENST00000332857.7
ENSG00000171314.9	ENST00000334828.6
ENSG00000128581.17	ENST00000315322.10
ENSG00000088970.16	ENST00000619189.5
ENSG00000127526.15	ENST00000595753.6
ENSG00000095596.12	ENST00000224356.5
ENSG00000103319.12	ENST00000263026.10
ENSG00000189292.16	ENST00000403610.9
ENSG00000261130.5	ENST00000568766.1
ENSG00000184916.9	ENST00000331782.8
ENSG00000277258.5	ENST00000620225.5
ENSG00000176697.20	ENST00000356660.9
ENSG00000106927.12	ENST00000265132.8
ENSG00000273604.2	ENST00000621654.2
ENSG00000286905.1	ENST00000658393.1
ENSG00000125850.11	ENST00000278780.7
ENSG00000113593.12	ENST00000261308.10
ENSG00000100429.18	ENST00000216271.10
ENSG00000182512.5	ENST00000331334.5
ENSG00000185040.13	ENST00000515340.2
ENSG00000187210.14	ENST00000376730.5
ENSG00000125871.14	ENST00000377710.10
ENSG00000108691.9	ENST00000225831.4
ENSG00000179241.13	ENST00000315571.6
ENSG00000174628.16	ENST00000564186.5
ENSG00000165948.11	ENST00000555523.6
ENSG00000086061.16	ENST00000330899.5
ENSG00000203879.12	ENST00000447750.7
ENSG00000185479.6	ENST00000252252.4
ENSG00000171853.16	ENST00000324266.10
ENSG00000094804.12	ENST00000209728.9
ENSG00000136819.15	ENST00000372447.7
ENSG00000167191.12	ENST00000300571.7
ENSG00000078900.15	ENST00000378295.9
ENSG00000086288.12	ENST00000199447.9
ENSG00000150756.14	ENST00000511437.6
ENSG00000140057.9	ENST00000267584.9
ENSG00000064545.15	ENST00000162044.14
ENSG00000182551.14	ENST00000327435.11
ENSG00000239789.6	ENST00000285298.9
ENSG00000071859.15	ENST00000393600.8
ENSG00000149474.14	ENST00000377681.8
ENSG00000006534.16	ENST00000342456.11
ENSG00000103485.19	ENST00000395384.9
ENSG00000232838.4	ENST00000432901.4
ENSG00000148541.13	ENST00000618804.5
ENSG00000172115.9	ENST00000305786.7
ENSG00000109680.11	ENST00000264866.9
ENSG00000166902.5	ENST00000300151.5
ENSG00000284969.1	ENST00000534312.5
ENSG00000151876.13	ENST00000281623.8
ENSG00000185905.4	ENST00000329410.4
ENSG00000108344.15	ENST00000264639.9
ENSG00000125869.10	ENST00000246070.3
ENSG00000105656.13	ENST00000262809.9
ENSG00000142661.19	ENST00000374434.4
ENSG00000168884.15	ENST00000315423.12
ENSG00000173465.8	ENST00000309328.8
ENSG00000163939.18	ENST00000296302.11
ENSG00000099139.14	ENST00000674117.1
ENSG00000130508.11	ENST00000252804.9
ENSG00000130827.6	ENST00000369682.4
ENSG00000156671.15	ENST00000542569.6
ENSG00000125818.18	ENST00000335877.11
ENSG00000088808.18	ENST00000202556.14
ENSG00000171819.5	ENST00000376819.4
ENSG00000196976.7	ENST00000357360.4
ENSG00000215595.2	ENST00000400633.2
ENSG00000197921.6	ENST00000378453.4
ENSG00000204669.11	ENST00000651200.2
ENSG00000113389.16	ENST00000265074.13
ENSG00000102178.13	ENST00000369660.9
ENSG00000173327.8	ENST00000309100.8
ENSG00000188130.14	ENST00000215659.13
ENSG00000101298.15	ENST00000381867.6
ENSG00000126903.16	ENST00000651600.1
ENSG00000283967.1	ENST00000640803.1
ENSG00000283988.1	ENST00000639969.1
ENSG00000169271.3	ENST00000302005.3
ENSG00000148841.17	ENST00000337478.3
ENSG00000066455.13	ENST00000163416.7
ENSG00000115738.10	ENST00000396290.2
ENSG00000134363.12	ENST00000256759.8
ENSG00000165912.16	ENST00000298838.11
ENSG00000116288.13	ENST00000338639.10
ENSG00000135423.13	ENST00000311966.9
ENSG00000125775.15	ENST00000360779.4
ENSG00000173473.11	ENST00000254480.10
ENSG00000105676.14	ENST00000535612.6
ENSG00000274322.1	ENST00000617804.1
ENSG00000109819.9	ENST00000264867.7
ENSG00000142677.4	ENST00000270800.2
ENSG00000131910.5	ENST00000254227.4
ENSG00000196781.16	ENST00000376499.8
ENSG00000150593.18	ENST00000280154.12
ENSG00000099814.16	ENST00000414716.8
ENSG00000196209.13	ENST00000359801.8
ENSG00000137878.17	ENST00000587652.5
ENSG00000151360.10	ENST00000252505.4
ENSG00000164692.18	ENST00000297268.11
ENSG00000185386.15	ENST00000330651.11
ENSG00000140030.6	ENST00000267549.5
ENSG00000170275.15	ENST00000320954.11
ENSG00000148331.12	ENST00000277458.5
ENSG00000184160.8	ENST00000330055.7
ENSG00000160321.15	ENST00000397126.9
ENSG00000132356.11	ENST00000397128.6
ENSG00000125900.13	ENST00000381623.4
ENSG00000180447.7	ENST00000298743.9
ENSG00000161634.12	ENST00000293371.11
ENSG00000120051.15	ENST00000369704.8
ENSG00000160211.19	ENST00000393562.10
ENSG00000159674.12	ENST00000290902.10
ENSG00000185436.12	ENST00000327535.6
ENSG00000242259.9	ENST00000399562.9
ENSG00000284465.1	ENST00000640846.1
ENSG00000106789.13	ENST00000375077.5
ENSG00000079841.18	ENST00000491071.6
ENSG00000102893.16	ENST00000323584.10
ENSG00000284373.1	ENST00000639081.1
ENSG00000131914.11	ENST00000326279.11
ENSG00000124104.19	ENST00000491381.6
ENSG00000167077.13	ENST00000401548.8
ENSG00000112996.11	ENST00000507110.6
ENSG00000172554.12	ENST00000308624.10
ENSG00000232423.6	ENST00000376189.5
ENSG00000168060.16	ENST00000358658.8
ENSG00000147180.17	ENST00000674551.1
ENSG00000169504.15	ENST00000374379.9
ENSG00000070269.14	ENST00000261556.11
ENSG00000169919.17	ENST00000304895.9
ENSG00000005175.10	ENST00000005386.8
ENSG00000130479.11	ENST00000324096.9
ENSG00000140795.13	ENST00000394809.9
ENSG00000169641.13	ENST00000418342.5
ENSG00000181773.7	ENST00000374024.4
ENSG00000138346.15	ENST00000358410.8
ENSG00000175707.9	ENST00000320567.6
ENSG00000101473.17	ENST00000217455.9
ENSG00000185069.2	ENST00000332411.2
ENSG00000233954.6	ENST00000483273.2
ENSG00000123570.4	ENST00000243298.3
ENSG00000180818.5	ENST00000303460.5
ENSG00000174950.11	ENST00000374030.3
ENSG00000137770.14	ENST00000260327.9
ENSG00000132801.7	ENST00000255152.3
ENSG00000140743.8	ENST00000268383.7
ENSG00000158427.15	ENST00000540220.6
ENSG00000144619.15	ENST00000418658.6
ENSG00000161405.17	ENST00000346872.8
ENSG00000233932.6	ENST00000417307.3
ENSG00000269226.7	ENST00000620307.4
ENSG00000149806.11	ENST00000529639.6
ENSG00000055070.17	ENST00000401088.9
ENSG00000279395.3	ENST00000625203.2
ENSG00000213988.11	ENST00000418063.3
ENSG00000110104.13	ENST00000227520.10
ENSG00000112964.14	ENST00000230882.9
ENSG00000068001.14	ENST00000357750.9
ENSG00000157456.8	ENST00000288207.7
ENSG00000148604.15	ENST00000652092.2
ENSG00000198911.12	ENST00000361204.9
ENSG00000118620.13	ENST00000261560.10
ENSG00000175087.10	ENST00000374269.2
ENSG00000196109.9	ENST00000397121.3
ENSG00000159958.7	ENST00000291232.5
ENSG00000183706.5	ENST00000328795.5
ENSG00000118004.18	ENST00000349077.9
ENSG00000100979.15	ENST00000372431.8
ENSG00000261652.3	ENST00000569691.2
ENSG00000186451.2	ENST00000334325.2
ENSG00000095303.17	ENST00000362012.7
ENSG00000189079.17	ENST00000334344.11
ENSG00000167232.14	ENST00000300619.12
ENSG00000107954.10	ENST00000369780.8
ENSG00000171735.19	ENST00000303635.12
ENSG00000100902.11	ENST00000261479.9
ENSG00000197013.10	ENST00000358491.9
ENSG00000110025.13	ENST00000377244.8
ENSG00000100982.12	ENST00000372409.8
ENSG00000113100.10	ENST00000231021.9
ENSG00000232653.8	ENST00000448387.6
ENSG00000175267.15	ENST00000389398.10
ENSG00000123388.4	ENST00000546378.1
ENSG00000171989.6	ENST00000307144.6
ENSG00000100162.15	ENST00000215980.10
ENSG00000205704.7	ENST00000669957.1
ENSG00000138604.10	ENST00000261858.7
ENSG00000198026.8	ENST00000322927.3
ENSG00000157191.20	ENST00000337132.10
ENSG00000100985.7	ENST00000372330.3
ENSG00000170423.13	ENST00000304620.5
ENSG00000107960.11	ENST00000224950.8
ENSG00000049759.20	ENST00000400345.8
ENSG00000103642.12	ENST00000261893.9
ENSG00000171865.10	ENST00000315212.4
ENSG00000037965.6	ENST00000040584.6
ENSG00000275302.2	ENST00000615863.2
ENSG00000151388.11	ENST00000504830.6
ENSG00000126391.14	ENST00000317568.10
ENSG00000107593.17	ENST00000318222.4
ENSG00000173825.7	ENST00000309880.6
ENSG00000146147.15	ENST00000502396.6
ENSG00000234602.9	ENST00000513312.3
ENSG00000102910.14	ENST00000285737.9
ENSG00000157168.20	ENST00000356819.7
ENSG00000100167.20	ENST00000644076.1
ENSG00000127980.16	ENST00000248633.9
ENSG00000105664.11	ENST00000222271.7
ENSG00000127084.19	ENST00000375482.8
ENSG00000134330.19	ENST00000497473.6
ENSG00000161395.14	ENST00000300658.9
ENSG00000172689.2	ENST00000308287.2
ENSG00000133226.17	ENST00000323848.14
ENSG00000146247.14	ENST00000275034.5
ENSG00000204710.2	ENST00000377185.2
ENSG00000183066.14	ENST00000328823.13
ENSG00000139117.14	ENST00000331366.10
ENSG00000169855.20	ENST00000464233.6
ENSG00000157593.19	ENST00000393812.4
ENSG00000162139.10	ENST00000294064.9
ENSG00000273559.5	ENST00000614790.5
ENSG00000145626.12	ENST00000274278.8
ENSG00000054983.17	ENST00000261304.7
ENSG00000161798.7	ENST00000293599.7
ENSG00000162482.5	ENST00000361640.5
ENSG00000133872.14	ENST00000256255.11
ENSG00000236782.7	ENST00000648649.1
ENSG00000148943.12	ENST00000278193.7
ENSG00000171811.14	ENST00000368586.10
ENSG00000065615.14	ENST00000369681.10
ENSG00000139610.2	ENST00000293636.2
ENSG00000157045.9	ENST00000287706.8
ENSG00000166200.15	ENST00000388901.10
ENSG00000100739.11	ENST00000216629.11
ENSG00000215910.7	ENST00000433342.5
ENSG00000145526.12	ENST00000382275.6
ENSG00000275023.5	ENST00000621332.5
ENSG00000186529.16	ENST00000221307.13
ENSG00000198951.12	ENST00000396398.8
ENSG00000101746.16	ENST00000261592.10
ENSG00000175785.13	ENST00000393140.6
ENSG00000173421.17	ENST00000452691.7
ENSG00000172817.4	ENST00000310193.4
ENSG00000116663.11	ENST00000376753.9
ENSG00000183779.7	ENST00000331569.6
ENSG00000215695.1	ENST00000345034.1
ENSG00000177096.9	ENST00000321753.8
ENSG00000065833.9	ENST00000369705.4
ENSG00000205045.11	ENST00000260908.12
ENSG00000132749.11	ENST00000255087.10
ENSG00000151694.14	ENST00000310823.8
ENSG00000215906.8	ENST00000426928.6
ENSG00000124140.14	ENST00000243964.7
ENSG00000178538.10	ENST00000317995.5
ENSG00000170779.11	ENST00000336219.4
ENSG00000188822.8	ENST00000374472.5
ENSG00000266302.6	ENST00000448331.7
ENSG00000100147.14	ENST00000255784.6
ENSG00000137834.15	ENST00000288840.10
ENSG00000145147.20	ENST00000504154.6
ENSG00000156968.9	ENST00000396385.4
ENSG00000156042.18	ENST00000310715.7
ENSG00000165238.16	ENST00000297954.8
ENSG00000011198.10	ENST00000644371.2
ENSG00000151353.15	ENST00000281017.8
ENSG00000182180.14	ENST00000372945.8
ENSG00000197372.10	ENST00000359788.9
ENSG00000088832.18	ENST00000400137.9
ENSG00000196172.9	ENST00000402377.3
ENSG00000090273.14	ENST00000321265.10
ENSG00000173227.14	ENST00000527043.6
ENSG00000146143.19	ENST00000615550.5
ENSG00000227868.6	ENST00000566855.4
ENSG00000171475.14	ENST00000323571.9
ENSG00000213973.9	ENST00000596209.4
ENSG00000100281.14	ENST00000216106.6
ENSG00000166123.14	ENST00000340124.9
ENSG00000214435.8	ENST00000369880.8
ENSG00000142751.15	ENST00000374135.9
ENSG00000124664.11	ENST00000374037.8
ENSG00000020181.18	ENST00000412232.3
ENSG00000156564.9	ENST00000338305.7
ENSG00000171067.11	ENST00000304271.11
ENSG00000130311.11	ENST00000359866.9
ENSG00000184486.10	ENST00000328345.8
ENSG00000189266.13	ENST00000334351.8
ENSG00000196932.12	ENST00000399298.8
ENSG00000131931.8	ENST00000254250.7
ENSG00000174276.7	ENST00000310597.6
ENSG00000174992.8	ENST00000400752.6
ENSG00000204140.10	ENST00000373861.6
ENSG00000135002.12	ENST00000376736.6
ENSG00000004766.17	ENST00000305866.10
ENSG00000278311.5	ENST00000613102.5
ENSG00000203877.8	ENST00000369689.5
ENSG00000162511.8	ENST00000294507.4
ENSG00000171863.15	ENST00000645674.2
ENSG00000213996.13	ENST00000389363.5
ENSG00000137038.8	ENST00000358227.5
ENSG00000102921.8	ENST00000262384.4
ENSG00000132182.12	ENST00000254508.7
ENSG00000169550.14	ENST00000529533.6
ENSG00000185774.16	ENST00000382152.7
ENSG00000151379.4	ENST00000281047.4
ENSG00000158014.15	ENST00000374276.4
ENSG00000137776.17	ENST00000380516.7
ENSG00000170315.14	ENST00000302182.8
ENSG00000146192.15	ENST00000274963.13
ENSG00000100297.16	ENST00000216122.9
ENSG00000204138.13	ENST00000373839.8
ENSG00000174343.6	ENST00000310169.3
ENSG00000161999.13	ENST00000609261.6
ENSG00000277791.5	ENST00000619426.5
ENSG00000064607.17	ENST00000452918.7
ENSG00000088836.14	ENST00000642402.1
ENSG00000119509.13	ENST00000262457.7
ENSG00000171476.22	ENST00000420433.6
ENSG00000108100.18	ENST00000374704.8
ENSG00000140105.18	ENST00000392882.7
ENSG00000100292.18	ENST00000216117.9
ENSG00000137193.14	ENST00000373509.6
ENSG00000083099.11	ENST00000523377.2
ENSG00000144677.15	ENST00000273179.10
ENSG00000005302.19	ENST00000312196.10
ENSG00000135324.6	ENST00000257776.5
ENSG00000100364.19	ENST00000336156.10
ENSG00000108599.15	ENST00000225737.11
ENSG00000103429.11	ENST00000261658.7
ENSG00000119979.18	ENST00000361432.3
ENSG00000138593.9	ENST00000559471.6
ENSG00000276085.1	ENST00000619989.1
ENSG00000163029.16	ENST00000448223.7
ENSG00000082397.18	ENST00000341928.7
ENSG00000151893.15	ENST00000369151.8
ENSG00000213999.17	ENST00000424583.7
ENSG00000183484.12	ENST00000329797.8
ENSG00000181274.7	ENST00000371019.4
ENSG00000188175.10	ENST00000394468.7
ENSG00000091490.11	ENST00000399878.8
ENSG00000196664.5	ENST00000380659.4
ENSG00000136824.19	ENST00000374793.8
ENSG00000107560.12	ENST00000355624.8
ENSG00000196705.8	ENST00000311048.11
ENSG00000162267.12	ENST00000449956.2
ENSG00000224712.12	ENST00000531598.6
ENSG00000269307.1	ENST00000596542.1
ENSG00000104738.18	ENST00000649973.1
ENSG00000125967.17	ENST00000246190.11
ENSG00000169933.16	ENST00000675598.1
ENSG00000136939.1	ENST00000259466.1
ENSG00000107957.16	ENST00000369774.8
ENSG00000106384.12	ENST00000223114.9
ENSG00000142675.18	ENST00000361530.11
ENSG00000188620.11	ENST00000357878.7
ENSG00000167037.19	ENST00000400358.9
ENSG00000127418.15	ENST00000510644.6
ENSG00000197360.9	ENST00000357774.9
ENSG00000204379.11	ENST00000375602.2
ENSG00000182141.10	ENST00000356929.3
ENSG00000021300.14	ENST00000354190.10
ENSG00000178163.8	ENST00000326756.4
ENSG00000237038.5	ENST00000527080.1
ENSG00000249319.2	ENST00000450043.2
ENSG00000276234.5	ENST00000615182.5
ENSG00000255378.1	ENST00000528972.1
ENSG00000257341.5	ENST00000477724.6
ENSG00000163935.14	ENST00000394752.8
ENSG00000103657.14	ENST00000443617.7
ENSG00000133874.2	ENST00000256257.2
ENSG00000186777.12	ENST00000419098.6
ENSG00000179934.7	ENST00000326306.5
ENSG00000204382.11	ENST00000375616.5
ENSG00000151553.15	ENST00000369248.9
ENSG00000283434.2	ENST00000637986.2
ENSG00000149609.6	ENST00000375222.4
ENSG00000187754.9	ENST00000298181.6
ENSG00000189319.14	ENST00000337318.8
ENSG00000129636.13	ENST00000320640.11
ENSG00000197245.6	ENST00000374268.5
ENSG00000175920.18	ENST00000340083.6
ENSG00000150594.7	ENST00000280155.4
ENSG00000100350.15	ENST00000397224.9
ENSG00000101412.13	ENST00000343380.6
ENSG00000104221.13	ENST00000220659.11
ENSG00000165124.18	ENST00000374469.6
ENSG00000182903.16	ENST00000511833.3
ENSG00000116237.16	ENST00000343813.10
ENSG00000141316.13	ENST00000269053.8
ENSG00000089902.10	ENST00000262241.7
ENSG00000101417.12	ENST00000409299.8
ENSG00000241476.8	ENST00000337502.5
ENSG00000204363.5	ENST00000375511.4
ENSG00000251349.3	ENST00000502978.1
ENSG00000227729.5	ENST00000557640.2
ENSG00000053501.13	ENST00000263897.10
ENSG00000168907.13	ENST00000397272.7
ENSG00000158195.11	ENST00000618852.5
ENSG00000125691.14	ENST00000479035.7
